date,close,high,low,open,volume,symbol,daily_return,ma_20,ma_50,volatility,price_range,volume_ma_20,cumulative_return
2021-01-27,138.1593780517578,140.33787848176394,136.55468894542827,139.4917564593141,140843800,AAPL,-0.7683798080864279,129.21368991627412,129.21368991627412,2.1135860850856636,3.7831895363356693,112948064.70588236,0.09775169998871247
2021-01-28,133.3258514404297,138.09131872574878,132.94656044856208,135.68913749731348,142621100,AAPL,-3.4985150334980286,129.44214333428278,129.44214333428278,2.2756962504603617,5.144758277186696,114596566.66666667,0.05934669173412721
2021-01-29,128.33668518066406,132.98543606950523,126.63473619885517,132.10041903740844,177523800,AAPL,-3.742084678900248,129.38396132619758,129.38396132619758,2.410570776149196,6.350699870650061,117908526.31578948,0.019705041486307806
2021-02-01,130.4568328857422,131.66279076657688,127.33496534929878,130.07754195512933,106239800,AAPL,1.6520199988752315,129.4376049041748,129.4376049041748,2.3683325271778957,4.327825417278092,117325090.0,0.03655077270120066
2021-02-02,131.283447265625,132.56719496294366,130.91387656436356,132.00311883358094,83305400,AAPL,0.6336305746490023,129.70894355773925,129.52550215948196,2.307058759900768,1.6533183985800974,114325265.0,0.043118675318795985
2021-02-03,130.2622833251953,132.04203704071995,129.9413426709387,132.03230212283063,89880900,AAPL,-0.7778314492028593,129.8514190673828,129.55899221246892,2.3050816080805916,2.1006943697812517,113936065.0,0.035004970209658204
2021-02-04,133.61756896972656,133.62728904915303,130.89444790890877,132.55750155942113,84183100,AAPL,2.5757921317522747,130.37610549926757,129.73545207148013,2.2109485440963463,2.732841140244261,110390820.0,0.06166454679556366
2021-02-05,133.20362854003906,133.8464691818489,132.32703847356598,133.77829722031976,75693800,AAPL,-0.3097949116117271,130.67002563476564,129.87995942433676,2.1008818751910123,1.5194307082829255,108696600.0,0.058375564051205364
2021-02-08,133.34976196289062,133.39846472288602,131.411505066242,132.49264094535826,71297200,AAPL,0.1097067883609748,130.9163024902344,130.0187515258789,2.095999869053688,1.986959656644018,107003550.0,0.05953667389132322
2021-02-09,132.47311401367188,134.29449558670797,132.3172860388913,133.06725182462114,76774200,AAPL,-0.6574049599448961,131.26803321838378,130.11315008310171,2.021741083930631,1.9772095478166705,105823035.0,0.052571227244726515
2021-02-10,131.86929321289062,133.427692466588,130.90503200269077,132.93094508769863,73046600,AAPL,-0.455806300981898,131.59832534790038,130.17819242124204,2.0265302469244815,2.522660463897239,104877810.0,0.047773541268622655
2021-02-11,131.6160125732422,132.84324151471785,130.29137814000228,132.36597838425936,64280000,AAPL,-0.1920694602037032,131.81432304382324,130.22954314095634,2.0035955411746063,2.551863374715566,103659970.0,0.045761088283750695
2021-02-12,131.8497772216797,132.0056200817279,130.21347177715296,130.85631242835694,60145100,AAPL,0.17761110055465323,132.13829040527344,130.28541328167094,1.9634133788847967,1.792148304574937,102156135.0,0.04761847606182368
2021-02-16,129.72645568847656,132.47311511495084,129.33684859330893,131.96664818421948,80576300,AAPL,-1.6104096479686691,132.44216194152833,130.26678136189778,1.9745568555405613,3.1362665216419146,100605025.0,0.03074752704942174
2021-02-17,127.43759155273438,128.78171035064747,126.10322222332452,127.83693334950487,97918500,AAPL,-1.7643772995992735,132.5980369567871,130.17551717450542,2.0238672798693385,2.67848812732295,100963085.0,0.012561251665980766
2021-02-18,126.33698272705078,126.61943492722637,124.09678975209331,125.84023543219844,96856700,AAPL,-0.8636453437902203,132.4946475982666,130.05556297302246,1.8932599177478555,2.52264517513305,100589945.0,0.0038163135629436518
2021-02-19,126.49279022216795,127.31095773335568,125.45062277040476,126.85317866159306,87668800,AAPL,0.12332690852194794,132.1636947631836,129.9476001623905,1.6795934142892928,1.8603349629509154,98965840.0,0.0050542891896998565
2021-02-22,122.7234344482422,126.34669893995918,122.3338347574454,124.68116007602796,103916400,AAPL,-2.9798977216846656,131.53729248046875,129.73512470020967,1.7264263333297214,4.0128641825137805,98438690.0,-0.024895300675558008
2021-02-23,122.58708953857422,123.41498433079911,115.31134105569778,120.54170021925478,158273000,AAPL,-0.11109932693864621,130.71685829162598,129.53089512416295,1.5535028863035376,8.103643275101334,98471755.0,-0.025978635433454578
2021-02-24,122.09033966064452,122.29487783267318,119.05147832650884,121.69100535268277,111039900,AAPL,-0.4052220179135535,129.85991592407225,129.3242130279541,1.5435631415983588,3.2433995061643373,99104220.0,-0.029925584461860222
2021-02-25,117.84371948242188,123.17147632846172,117.4054244574372,121.43776543888308,148199500,AAPL,-3.4782605978706527,128.84413299560546,129.0139294186154,1.6689700592656789,5.766051871024516,99472005.0,-0.06366730062754733
2021-02-26,118.10669708251952,121.60333738053184,118.04825229910983,119.40210545733144,164560400,AAPL,0.22315792581282246,128.08317527770996,128.72689698871812,1.5532252759897702,3.555085081422007,100568970.0,-0.06157779999692059
2021-03-01,124.4668960571289,124.60325484384612,119.5969181572381,120.53195302229754,116307900,AAPL,5.385129828976254,127.8896858215332,128.61766619560046,1.884660588835939,5.006336686608023,97508175.0,-0.011042546182819524
2021-03-02,121.86632537841795,125.37270785746594,121.75918527388905,125.07077161615514,102260900,AAPL,-2.0893673427168302,127.460160446167,128.4488826751709,1.883496998660579,3.613522583576895,97309230.0,-0.03170550025623953
2021-03-03,118.8858871459961,122.4409721711293,118.6716069492106,121.56437474382312,112966300,AAPL,-2.445661853811576,126.84028244018555,128.21563888177639,1.9265185893814833,3.7693652219187044,98792275.0,-0.05538670946902835
2021-03-04,117.0060577392578,120.385822764378,115.53533012340596,118.5839328681856,178155000,AAPL,-1.5812048442972904,126.17747116088867,127.9487440926688,1.9414320544167845,4.85049264097205,103205980.0,-0.07032298057878006
2021-03-05,118.26252746582033,118.76900926850234,114.51264641529036,117.83397451469976,153766600,AAPL,1.0738501500174635,125.40971908569335,127.72348324088163,1.8419845301094322,4.256362853211982,106685155.0,-0.0603396425110474
2021-03-08,113.33411407470705,117.85345248459532,113.18801326724598,117.7852730985796,154376600,AAPL,-4.167349960060395,124.41624336242675,127.39645212346858,2.0055222659131333,4.665439217349345,110619295.0,-0.09949857804356665
2021-03-09,117.9411392211914,118.88591626698832,115.70095350378406,115.93471039799228,129525800,AAPL,4.0649941847584525,123.6458122253418,127.18633405897353,2.2753086249174284,3.184962763204254,113530725.0,-0.06289324760737047
2021-03-10,116.8599853515625,118.99303047984384,116.34376148572666,118.52551679323264,111943300,AAPL,-0.9166893560365486,122.86515579223632,126.96184821750806,2.2764651596260714,2.649268994117179,115289180.0,-0.07148360546125343
2021-03-11,118.78850555419922,120.00600008566362,118.1067115889779,119.35342480023796,103026500,AAPL,1.6502827694483635,122.21111640930175,126.78794730977809,2.331562780771969,1.8992884966857133,116788175.0,-0.056160459390677264
2021-03-12,117.8826904296875,118.01904922400897,116.0613233493951,117.26907585524096,88105100,AAPL,-0.7625444232046696,121.52445030212402,126.6024211247762,2.3311467959244605,1.957725874613871,117979430.0,-0.0633576551715942
2021-03-15,120.76570892333984,120.77545095974142,117.28854502762586,118.25280599447676,92403800,AAPL,2.44566736909686,120.97024688720703,126.48330454923669,2.4205211437826653,3.4869059321155618,119592365.0,-0.04045049897898223
2021-03-16,122.30461120605467,123.91170522216096,121.47671654048352,122.43122794234344,115227900,AAPL,1.2742874582814645,120.59915466308594,126.39973068237305,2.431178892100433,2.4349886816774386,121324945.0,-0.028223080031469006
2021-03-17,121.51569366455078,122.58708734300563,119.158618654754,120.82415767726631,111932600,AAPL,-0.6450431702650583,120.30305976867676,126.31291107177735,2.4076456787554603,3.428468688251641,122025650.0,-0.03449146068393816
2021-03-18,117.39568328857422,119.97677300065472,117.19114511333716,119.68457136117529,121229700,AAPL,-3.3905171025481073,119.85599479675292,126.11256927490234,2.5079478167541827,2.7856278873175597,123244300.0,-0.06722719283601164
2021-03-19,116.86972045898438,118.27227638684158,116.56778422545804,116.78206442899136,185549500,AAPL,-0.44802569809739845,119.37484130859374,125.98748687744141,2.5056861053135515,1.7044921613835413,128138335.0,-0.07140625471697082
2021-03-22,120.18131256103516,120.64883370339138,117.13270910784668,117.20088850037816,111912300,AAPL,2.8335757876763124,119.2477352142334,125.84460861206054,2.523533552991239,3.516124595544696,128538130.0,-0.04509384718475429
2021-03-23,119.35342407226562,121.0092136525593,118.96382433837393,120.1228815031776,95467100,AAPL,-0.6888662397900536,119.08605194091797,125.66319259643555,2.5272787901552234,2.045389314185371,125397835.0,-0.05167187329317657
2021-03-24,116.96712493896484,119.70405755554832,116.94764829711929,119.62613612617308,88530500,AAPL,-1.999355403374048,118.82989120483398,125.49376510620117,2.562196237445313,2.7564092584290307,124272365.0,-0.07063232293620536
2021-03-25,117.45411682128906,118.4962991670475,115.90546750304252,116.43142597838931,98844700,AAPL,0.41634936532666256,118.81041107177734,125.33757843017578,2.4438426956013966,2.5908316640049804,121804625.0,-0.0667629065111991
2021-03-26,118.0579833984375,118.32096632192952,115.82753300565,117.2203467467882,94071200,AAPL,0.5141297670027578,118.80797538757324,125.15281692504882,2.446033330207168,2.4934333162795213,118280165.0,-0.06196485681686181
2021-03-29,118.23331451416016,119.3923715504468,117.59048134086396,118.48655542775975,80819200,AAPL,0.14851271440994296,118.49629631042481,125.01007461547852,2.0976683509454097,1.8018902095828366,116505730.0,-0.060571755363601376
2021-03-30,116.78207397460938,117.26907177481124,115.76911765846988,116.98661215897457,85671900,AAPL,-1.2274379226482557,118.24208374023438,124.87273559570312,2.066197432836281,1.4999541163413568,115676280.0,-0.07210265389433734
2021-03-31,118.97357940673828,120.30794879540358,117.99958368082312,118.4865815437807,118323800,AAPL,1.876576907347416,118.24646835327148,124.76580535888672,2.0440539002307268,2.308365114580454,115944155.0,-0.05468994657342896
2021-04-01,119.80144500732422,120.95075998024409,119.30470522783452,120.44428559619276,75089100,AAPL,0.6958398702586743,118.3862377166748,124.59373886108398,2.013146473114122,1.6460547524095688,110790860.0,-0.04811210232412333
2021-04-05,122.62602996826172,122.87927086868106,119.86962103149284,120.64882037232358,88651200,AAPL,2.357721946312763,118.60441284179687,124.38402252197265,2.064395662911755,3.0096498371882205,107535090.0,-0.02566923245632402
2021-04-06,122.92797088623048,123.82404496077191,122.38253578537844,123.2104304723134,80171300,AAPL,0.24622905760458558,119.08410568237305,124.13755233764648,1.7905173549916622,1.4415091753934774,103824825.0,-0.023270146989449736
2021-04-07,124.57403564453124,124.59351228641088,121.88580577435263,122.55786509964642,83466700,AAPL,1.3390481811695887,119.41575050354004,123.84911758422851,1.5913033008971913,2.7077065120582517,101521870.0,-0.010191263657771565
2021-04-08,126.97004699707033,126.9992656715053,125.17789894243262,125.59670985066153,88844600,AAPL,1.9233633558890517,119.92125358581544,123.60393478393554,1.604991443217972,1.821366729072679,100366935.0,0.0088463548704234
2021-04-09,129.5413818359375,129.58033511074808,126.1031794318075,126.42459968145572,106686700,AAPL,2.0251507341148667,120.45889739990234,123.43157485961915,1.6221144391920044,3.4771556789405764,100549945.0,0.02927701423217277
2021-04-12,127.82718658447266,129.39532007888374,127.23304868008104,129.07389975073812,91420000,AAPL,-1.3232800416131507,120.9561222076416,123.3216015625,1.6487431102067864,2.1622713988027016,100715690.0,0.01565679692992661
2021-04-13,130.93421936035156,131.15824904554103,128.49923039780398,128.99597765783932,91266500,AAPL,2.4306509897451756,121.46454772949218,123.37355224609375,1.6477746031204739,2.6590186477370423,100658825.0,0.04034386891691799
2021-04-14,128.59664916992188,131.48941754486856,128.2362755221187,131.43098018165665,87222800,AAPL,-1.785301200747469,121.77914962768554,123.33634857177735,1.7051158660764174,3.25314202274987,99258570.0,0.021770597333241604
2021-04-15,131.00241088867188,131.48940869866695,130.16477406100063,130.34010100083557,89347100,AAPL,1.8707810306714423,122.2534854888916,123.33072784423828,1.727106469655341,1.3246346376663212,98129295.0,0.04088568784513025
2021-04-16,130.67124938964844,131.16798178060714,129.81412853121648,130.8076081751269,84922400,AAPL,-0.2527903851363922,122.91726379394531,123.33890716552735,1.492064790289821,1.353853249390653,96313930.0,0.03825442890599695
2021-04-19,131.3335418701172,131.94716375459052,129.8725487066976,130.03812614844625,94264200,AAPL,0.5068387143784436,123.64045486450195,123.29322662353516,1.4736922612645083,2.0746150478929337,91749665.0,0.04351670430544141
2021-04-20,129.64857482910156,132.00564275979164,128.38237738217003,131.50891027779352,94812300,AAPL,-1.2829677910323745,124.11381797790527,123.2221255493164,1.4315070953441351,3.623265377621607,90894665.0,0.03012872109515996
2021-04-21,130.02841186523438,130.2719107638584,127.88562452974152,128.9180574819885,68847100,AAPL,0.2929743243483385,124.6475673675537,123.15569854736329,1.4092395193166949,2.3862862341168665,89563665.0,0.03314673375570676
2021-04-22,128.50900268554688,130.66152498796075,127.99278612277816,129.58038910212525,84566500,AAPL,-1.168520908539794,125.22466125488282,123.07641632080077,1.3443404815263762,2.66873886518259,89365465.0,0.0210741981558753
2021-04-23,130.8271026611328,131.60628729046172,128.72326849315886,128.72326849315886,78657500,AAPL,1.8038424757354843,125.893310546875,123.05557250976562,1.3762934420725663,2.883018797302867,88356105.0,0.039492768250986465
2021-04-26,131.21665954589844,131.54781441014728,130.0868213316481,131.3237996328013,66905100,AAPL,0.2977646656095789,126.55124435424804,123.04758544921874,1.3774365499286383,1.4609930784991718,86997800.0,0.0425880104164047
2021-04-27,130.89524841308594,131.88872793710226,130.62253087504087,131.49912083847275,66015800,AAPL,-0.24494689464341635,127.18434104919433,123.02849487304688,1.3860859805445325,1.2661970620613943,86257630.0,0.04003422346096519
2021-04-28,130.1063232421875,131.5088791677975,129.61932548257246,130.8173358098676,107760100,AAPL,-0.6027149040648938,127.85055351257324,123.03609222412109,1.3512575332648153,1.8895536852250245,87362040.0,0.03376578218879045
2021-04-29,130.0089111328125,133.5055661641117,129.0056969879915,132.92116293750138,151101000,AAPL,-0.07487115687195844,128.40232009887694,123.08751861572266,1.320556368562336,4.4998691761202,89000900.0,0.03299178978831918
2021-04-30,128.0414581298828,130.08683981317637,127.66160046998598,128.3531289693404,109839500,AAPL,-1.5133216529440885,128.81432075500487,123.1216081237793,1.3897329758264814,2.425239343190384,90738420.0,0.017359301360317936
2021-05-03,129.09332275390625,130.58354914625434,128.4017944552361,128.60632513321372,75135100,AAPL,0.8215031595129485,129.1376853942871,123.17361877441407,1.3128004436388596,2.1817546910182557,90062615.0,0.025716940164591806
2021-05-04,124.5253448486328,128.0706959218244,123.405248342605,127.77849424860072,137564700,AAPL,-3.5385082727954043,129.21755409240723,123.20965698242188,1.5643921934282414,4.6654475792194035,92932285.0,-0.010578138618596133
2021-05-05,124.76882934570312,127.05770985077288,124.64220517501704,125.84021547722772,84000900,AAPL,0.19553007250556753,129.22729377746583,123.25329177856446,1.5364567513242426,2.415504675755841,92958995.0,-0.008643521335651161
2021-05-06,126.3661880493164,126.37592265450228,123.82405163749549,124.56429033642048,78128300,AAPL,1.280254621278365,129.1971008300781,123.33880874633789,1.5008216567339667,2.551871017006789,92423180.0,0.0040483657957917085
2021-05-07,127.03937530517578,128.0637957522919,126.3271401858517,127.66379062246624,78973300,AAPL,0.5327273586797299,129.07200050354004,123.52272186279296,1.429555551480812,1.7366555664401915,91037510.0,0.009397206134762692
2021-05-10,123.7611846923828,126.38567778466182,123.72215780429455,126.25885342470616,88071200,AAPL,-2.580452402979838,128.86870040893555,123.63581161499023,1.5120052923355263,2.663519980367269,90870070.0,-0.01664980832655316
2021-05-11,122.84410858154295,123.19533577203656,119.7805603965293,120.492788250042,126142800,AAPL,-0.7410046317181784,128.4641948699951,123.60335586547852,1.3882958261509755,3.4147753755072614,92613885.0,-0.02393647879286298
2021-05-12,119.7805404663086,121.60500854306753,119.27320577012672,120.3952046955428,112172300,AAPL,-2.493866535895606,128.02338943481445,123.56164016723633,1.436164270555235,2.3318027729408044,93861360.0,-0.0482782003173321
2021-05-13,121.9269790649414,123.0782463378904,121.23426847309511,121.5464761686261,105861300,AAPL,1.791976050764732,127.56961784362792,123.62246200561523,1.4298605747980908,1.843977864795292,94687070.0,-0.031223573597111587
2021-05-14,124.34659576416016,124.7758841676664,122.7855571745272,123.17581868284024,81918000,AAPL,1.984480151788226,127.25338516235351,123.76927276611327,1.5222734911472453,1.990326993139206,94536850.0,-0.011998397699943042
2021-05-17,123.19532012939452,123.83925269137896,122.12210663637244,123.7319305977149,74244600,AAPL,-0.9258601956013246,126.84647407531739,123.86792861938477,1.5191510500927257,1.7171460550065234,93535870.0,-0.021145911267542616
2021-05-18,121.8099136352539,123.8978042561465,121.74161842592076,123.47827441492306,63342900,AAPL,-1.124560975762301,126.454541015625,124.0374446105957,1.514206898727798,2.1561858302257377,91962400.0,-0.03215372235908154
2021-05-19,121.65380096435548,121.87819629608094,119.86835967667768,120.16105765432344,92612000,AAPL,-0.1281608912111043,126.03581047058105,124.11169784545899,1.5084385698299057,2.0098366194032593,93150645.0,-0.03339412277405962
2021-05-20,124.20999908447266,124.61001915730156,122.05381347828964,122.1806527421714,76857100,AAPL,2.1012069494368957,125.82086029052735,124.25869812011719,1.5869440755374693,2.5562056790119243,92765175.0,-0.013083732908122703
2021-05-21,122.3757781982422,124.8831983677244,122.16113401006866,124.70758107227503,79295400,AAPL,-1.4767095239917372,125.3982940673828,124.33044357299805,1.5424150568752615,2.7220643576557393,92797070.0,-0.027657619418092194
2021-05-24,124.00511932373048,124.82466923282676,122.87336914136404,122.94166434682047,63092900,AAPL,1.3314245265503732,125.03771705627442,124.45289215087891,1.5811067687645057,1.951300091462727,92606460.0,-0.014711614480980906
2021-05-25,123.80998229980467,125.19541091008112,123.24410353248182,124.7075784829674,72009500,AAPL,-0.15736207100964794,124.68345375061035,124.5137776184082,1.5813019488899227,1.9513073775993064,92906145.0,-0.01626208468985113
2021-05-26,123.7611846923828,124.28803651614749,123.34165494995638,123.86850677372104,56575900,AAPL,-0.03941330619344763,124.36619682312012,124.54290908813476,1.5800033990649163,0.946381566191107,90346935.0,-0.016649808326553384
2021-05-27,122.22942352294922,124.5319579811851,122.03429651202822,123.3611810284224,94625600,AAPL,-1.2376749408474774,123.97722244262695,124.55718368530273,1.5950172434104635,2.4976614691568813,87523165.0,-0.028820487229671232
2021-05-28,121.57574462890624,122.73677048730885,121.51720801205188,122.51236771666936,71311100,AAPL,-0.5347966759576939,123.65393676757813,124.64078491210938,1.570527574944876,1.2195624752569643,85596745.0,-0.03401432298154905
2021-06-01,121.2537841796875,122.2977294109628,120.92206674340328,122.03430717883234,67637100,AAPL,-0.2648229301012939,123.26195983886718,124.72846618652343,1.5502847516985978,1.3756626675595243,85221845.0,-0.03657247455578816
2021-06-02,122.01478576660156,122.19040306312084,121.02938463288338,121.253779962891,59278900,AAPL,0.6276105872178972,123.13643188476563,124.76513565063476,1.3607202866975334,1.161018430237462,81307555.0,-0.030525901405928924
2021-06-03,120.53180694580078,121.80990611741936,120.13178685609536,121.64404739693522,76229200,AAPL,-1.215409109218557,122.92458076477051,124.78870330810547,1.3813937187665177,1.6781192613239995,80918970.0,-0.04230897791175581
2021-06-04,122.82457733154295,123.0880069987406,120.83425044759343,121.04889463757117,75169300,AAPL,1.9022119089056266,122.74750022888183,124.90585235595704,1.4220101784566361,2.2537565511471627,80771020.0,-0.024091665239073246
2021-06-07,122.83433532714844,123.24410653680496,121.7903901347652,123.09775754946514,71057600,AAPL,0.007944660439695994,122.53724822998046,125.01345672607422,1.4139093698511642,1.4537164020397597,80375235.0,-0.024014132635673757
2021-06-08,123.65387725830078,125.33200387040456,123.13678395621102,123.51728685562117,74403800,AAPL,0.6671928732057131,122.53188285827636,125.12537460327148,1.3033007030974757,2.195219914193544,79691865.0,-0.017502424485123957
2021-06-09,124.03437042236328,124.63927604647924,123.43922338156383,124.11242420165917,56877900,AAPL,0.30770823568087025,122.59139595031738,125.24139572143555,1.2928154760404311,1.200052664915404,76228620.0,-0.014479198529899762
2021-06-10,123.03921508789062,125.06856875877892,122.87335638380549,123.92705266664278,71186400,AAPL,-0.8023222362349536,122.75432968139648,125.36653854370117,1.166356659686649,2.195212374973437,74179325.0,-0.022386251062815332
2021-06-11,124.24903869628906,124.3368510759359,123.02947607177973,123.4490059123557,53522400,AAPL,0.9832829375042929,122.87043266296386,125.47204772949219,1.119162212525245,1.307375004156171,71562380.0,-0.012773541874819938
2021-06-14,127.30281829833984,127.36135492119467,123.97585539548058,124.70759295564363,96906500,AAPL,2.4577893190106392,123.01824378967285,125.6220751953125,1.1651604472423311,3.3854995257140956,72311805.0,0.011490404567427781
2021-06-15,126.48326873779295,127.41989931286103,126.23935623136502,126.77596672295412,62746300,AAPL,-0.6437795890945952,123.18264122009278,125.69921997070313,1.153431936628254,1.1805430814960118,71736890.0,0.004978635797172393
2021-06-16,126.98081970214844,127.70280593735949,125.331983991057,127.19546385620482,91815000,AAPL,0.3933729491027993,123.4411865234375,125.78027694702149,1.1152871230749,2.3708219463024847,73160495.0,0.008931949894660729
2021-06-17,128.58091735839844,129.3224209462561,126.49302678487064,126.6393832290609,96721700,AAPL,1.2601097236600411,123.78754234313965,125.86041458129883,1.135884694430036,2.8293941613854656,73365980.0,0.02164559950039613
2021-06-18,127.28327941894533,128.3076997988403,127.06863527203306,127.52719186886974,108953300,AAPL,-1.0091994722950637,123.94120635986329,125.86667922973633,1.0857200158271594,1.2390645268072404,74970790.0,0.011335157501512372
2021-06-21,129.07850646972656,129.18582857227696,126.06375134431808,127.12720634134745,79663300,AAPL,1.4104186024877174,124.2763427734375,125.85742172241211,1.0525788140930459,3.122077227958883,74989185.0,0.025599216696412075
2021-06-22,130.7176055908203,130.8151765627034,128.41507059443637,128.912661708904,74783600,AAPL,1.2698466738753078,124.61196708679199,125.91523010253906,1.049402724746617,2.4001059682670416,75573720.0,0.03862275423692263
2021-06-23,130.4443817138672,131.04929474301073,129.98582509428016,130.51268434910727,60214200,AAPL,-0.20901842236032975,124.94368705749511,125.90543334960938,1.0505705984007774,1.0634696487305746,74983955.0,0.036451841341741176
2021-06-24,130.1614532470703,131.36149842351492,129.69313058879897,131.1761225655203,68711000,AAPL,-0.21689586249676873,125.26370048522949,125.93672943115234,1.0540349873289845,1.6683678347159514,75590710.0,0.034203820181099465
2021-06-25,129.86878967285156,130.62979558487248,129.57609165578822,130.2102731739654,70783700,AAPL,-0.22484657855135204,125.6456687927246,125.91405700683593,1.0014269526214732,1.0537039290842642,74398615.0,0.03187844827617492
2021-06-28,131.4981231689453,131.95667992046137,130.10295063063353,130.16148725640332,62111300,AAPL,1.2545997388580865,126.14178771972657,125.93059448242188,1.0020706445344134,1.8537292898278395,73938625.0,0.04482439259358073
2021-06-29,133.01036071777344,133.16646828417475,131.07857796707717,131.51761747124857,64556100,AAPL,1.1500069448787897,126.72961654663087,125.964130859375,1.0027712669325184,2.087890317097589,73784575.0,0.05683994567019446
2021-06-30,133.62501525878906,134.06405473109936,132.5615455661884,132.85424351014055,63261400,AAPL,0.4621102729883031,127.31012802124023,126.04365966796875,1.0020720511750905,1.502509164910947,73983700.0,0.061723711628180356
2021-07-01,133.9274444580078,133.98598106066015,132.45420381750057,133.27376091633408,52485800,AAPL,0.22632678367373593,127.97990989685059,126.12164031982422,0.9240004045677247,1.5317772431595813,72796530.0,0.06412667675620987
2021-07-02,136.552001953125,136.59102140885628,134.39580856478537,134.54215013282746,78852600,AAPL,1.9596860865512156,128.6662811279297,126.28250030517579,0.9285631374206889,2.195212844070909,72980695.0,0.0849802191838811
2021-07-06,138.56182861328125,139.6643030810213,136.65931393358588,136.65931393358588,108181800,AAPL,1.4718397617093704,129.45265579223633,126.43719482421875,0.9424061608617366,3.004989147435424,74836905.0,0.100949389456511
2021-07-07,141.04974365234375,141.36194394640904,139.18624836793538,140.04481034204434,104911600,AAPL,1.7955269961153153,130.32244911193848,126.63385650634766,0.9791669194601124,2.1756955784736647,76362295.0,0.12071723295776948
2021-07-08,139.75213623046875,140.55216163148216,137.24470813835896,138.1325533693018,105575500,AAPL,-0.9199643957335413,131.10833740234375,126.81099426269532,1.0393637483394504,3.307453493123205,78797175.0,0.11040703343770786
2021-07-09,141.57655334472656,142.1033977245654,139.17644811221814,139.27401905419063,99890800,AAPL,1.305466351690776,132.03520431518555,127.0403988647461,0.995246039498494,2.926949612347272,80232395.0,0.12490302362604488
2021-07-12,140.98143005371094,142.75712026323748,140.49360503622404,142.64979816390084,76299700,AAPL,-0.4203544138884019,132.87182388305663,127.25984924316407,1.0239503766310494,2.2635152270134427,81371260.0,0.1201744441142687
